angles,magnitudes,activity
1,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,08,100,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-00.893914,0.864570.0549451,0.0604396-1.79556,-9.109611.05896,1.010870,09.87912,9.994510.326048,0.1043650.124196,0.1404330.1275,0.1404330.0142195,0.01360630.0776377,0.0990866-0.776822,-6.217150.899562,0.8580640.0982659,0.0693642-7.68933,-15.08931.0286,1.005750,09.90173,9.988440.227338,0.09235190.116209,0.1438540.116209,0.1438540.0139869,0.01336360.0946165,0.10943-1.11901,-10.95290.903913,0.876340.0348259,0.0298507-0.900274,1.551561.06807,1.054110,09.88557,9.96020.34014,0.2073710.108126,0.1260680.108126,0.1395450.0143305,0.01491990.0656291,0.0378011-0.946935,-0.8497060.93013,0.875780.0178571,0.05357141.07336,2.75071.08107,1.064590,09.91072,9.982140.27179,0.1008720.0875164,0.1265830.0910958,0.1265830.0148328,0.01379640.0388945,0.0907153-0.64632,-0.3681160.358667,0.2478640.203753,0.1903490.753577,1.01161.68546,1.69180,09.17963,11.79362.50125,2.517710.530784,0.6343820.594064,0.6978970.0107327,0.01117030.218726,0.206645-0.501732,-0.5489110.343196,0.2422360.288136,0.2259890.112557,0.3543981.70348,1.695720,09.12994,11.76272.3108,2.429570.549576,0.6384730.619341,0.7123510.00948601,0.01078250.26564,0.225659-0.417648,-0.5158030.351192,0.242890.246649,0.2144770.239582,0.2013741.70161,1.681470,09.14209,11.77482.38464,2.447940.541336,0.6433430.600275,0.7085420.00992055,0.01081670.245224,0.221407-0.465716,-0.5217790.35863,0.2337170.22409,0.2268910.355327,0.02879511.69521,1.669130,09.15406,11.77872.42164,2.452430.539183,0.6528160.599162,0.7174660.0104995,0.01044460.229957,0.231779-0.475557,-0.5052810.918522,0.5216440.0290323,0.183871-0.859978,0.8872361.03122,1.257530,010.0548,10.53870.0776379,0.8226950.0868161,0.3846830.0948373,0.4461570.0144999,0.01187960.0570411,0.187753-0.235694,-0.4002550.926359,0.5163730.0309278,0.2164950.999859,1.888121.02019,1.21280,010.0447,10.50520.0564235,0.7173270.0776446,0.3845910.0868674,0.4506320.0144443,0.01120930.0599034,0.213397-0.138781,-0.3425570.924662,0.5106560.0258065,0.1870973.37897,1.539921.01898,1.227010,010.0516,10.54840.0747555,0.8154010.0818345,0.387590.0881325,0.4506080.0145952,0.01180260.0520407,0.19068-0.401974,-0.4133360.928667,0.4955780.0266667,0.2233336.82586,1.061271.01316,1.217460,010.0467,10.53670.0644889,0.7486560.0775897,0.3898430.0819488,0.4619610.0145697,0.01122910.0533908,0.214458-0.542882,-0.345797,running
0.372788,0.7980740.129353,0.04975121.29959,1.936381.39851,1.069060,08.99502,10.16921.50744,0.2599440.521585,0.1827310.55599,0.1959250.0118615,0.01390350.167262,0.085887-0.56405,-0.4887840.353866,0.8050120.171271,0.06077350.494993,-0.3810861.41574,1.076010,08.96685,10.14921.38012,0.2153170.534903,0.1768840.582922,0.194180.0109453,0.01359710.198853,0.0994841-0.441291,-0.2954660.400859,0.8083910.0985222,0.04926110.232125,-0.8580541.417,1.084840,08.97537,10.15761.4526,0.2411610.491748,0.1755210.509755,0.1862220.0126054,0.01391730.139758,0.085258-0.627202,-0.4041080.360864,0.814630.161111,0.0611111-0.370139,-1.988071.41358,1.085520,08.98333,10.13891.34972,0.1973770.529254,0.170190.552507,0.1782710.0111573,0.01358780.191736,0.0998851-0.508933,-0.3256680.898762,0.479640.0498534,0.1055721.21647,0.2718271.08125,1.217470,09.89149,10.61580.214033,0.7468460.0946474,0.378640.109316,0.4092740.0149283,0.012430.0363829,0.146416-0.751505,-0.46770.899433,0.4813910.0804954,0.105263-6.0429,-0.001868971.02461,1.21940,09.93808,10.6130.0766613,0.744970.100187,0.3778930.10275,0.4066660.0138101,0.01243760.100187,0.14613-8.54103,-0.472090.899811,0.5461570.0639535,0.0319767-8.05182,0.6201441.02312,1.21430,09.92442,10.60760.151264,0.8140130.104684,0.3173020.104684,0.3254350.0139876,0.01441350.089294,0.0614647-9.15426,-0.7725650.894921,0.4565370.0917431,0.12844-2.69113e+09,0.8289831,1.214630,09.93272,10.630.0872168,0.7346370.105204,0.3936450.105204,0.4322420.013739,0.01188260.105204,0.16650539096,-0.4040950.406179,0.4057410.289894,0.252661.24829,1.410061.83542,1.408560,010.6516,13.11972.95042,1.318120.491587,0.4747390.546387,0.5577590.0109744,0.0106340.233078,0.235967-0.535317,-0.4610610.408274,0.4044040.290503,0.2150841.22427,1.414461.84685,1.411070,010.6313,13.11452.99813,1.363980.48579,0.4884380.542338,0.5570040.0111012,0.01083660.228981,0.221239-0.538454,-0.4677290.433778,0.4234060.18254,0.2063490.849898,0.6695851.82848,1.400350,010.6164,13.10583.13592,1.396210.447325,0.4586720.496566,0.5313190.0118537,0.0111370.188195,0.212426-0.666934,-0.5587290.406386,0.404060.296089,0.2234640.332195,-0.1571341.79474,1.376580,010.6257,13.11172.99956,1.356230.487658,0.486170.539803,0.5587050.0111599,0.01099070.227539,0.220424-0.571729,-0.4959911,10,00,01,10,010,120,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,10,00,01,10,010,120,0-4.34882e-06,-4.34882e-06-4.34882e-06,-4.34882e-060.0153809,0.0153809-4.34882e-06,-4.34882e-06-0,-01,0.685950,0.1818180,-0.1000411,1.082640,010,11.81820,0.14876-4.34882e-06,0.205907-4.34882e-06,0.2606360.0153809,0.0107321-4.34882e-06,0.205907-0,-0.02988721,0.660,0.20,-0.1111061,1.090,010,11.80,0.16-4.34882e-06,0.217313-4.34882e-06,0.2775150.0153809,0.0103809-4.34882e-06,0.217313-0,-0.0342454,running
0.677712,0.2963360.175373,0.4253730.367418,0.6295221.23005,1.483460,08.1306,11.21640.650855,1.501730.321755,0.6069750.378851,0.7055810.0122278,0.009140780.174961,0.303867-0.331084,-0.2939830.666984,0.2695090.221344,0.4861660.110861,-0.1039311.2445,1.454720,08.11067,11.2530.620163,1.427830.336066,0.6197270.389798,0.7410620.0117549,0.008127970.199646,0.335808-0.267244,-0.203410.68847,0.320130.190476,0.293040.479983,0.2461671.2395,1.447050,08.14652,11.17950.740437,1.567930.32498,0.5896510.373605,0.6673740.0123539,0.009934150.174835,0.260851-0.382097,-0.3631290.667617,0.2767690.291339,0.539370.241337,-0.1586271.20758,1.455330,08.13386,11.3110.588381,1.375980.331097,0.6091760.402923,0.7349950.0112942,0.00817480.222478,0.346422-0.241618,-0.2176960.871074,0.7074510.0405405,0.0945946-0.736998,1.28621.0389,1.094410,09.90541,9.986490.139701,0.3646820.127137,0.2846340.13834,0.3043790.0141653,0.01270440.0736729,0.135943-0.373443,-0.4663220.884757,0.7511480.0606061,0.106061-8.13762,-0.5230371.01492,1.059690,09.93939,9.924240.056933,0.2215340.0992848,0.2323440.114082,0.257470.0136017,0.0124180.0992848,0.146869-0.264918,-0.3278640.948407,0.7368420.0131579,0.0657895-3.05323,-0.7615491.01299,1.104570,09.96053,9.90790.0642313,0.3730960.0607592,0.2589770.0607592,0.2718270.0149751,0.01346020.0304155,0.105355-0.803256,-0.5261530.885498,0.728670.0447761,0.08955221.69772,-1.518671.04277,1.118510,09.92537,100.0989084,0.3283580.112781,0.271550.125154,0.2839230.0140443,0.0128330.0793962,0.130931-0.17353,-0.3809650.954675,0.9546750.384615,0.553846-1.01546,-1.015441.19083,1.274790,011.8462,13.81541.13018,1.627460.0540447,0.05404470.0540447,0.05404470.0149075,0.01490750.0345121,0.0345121-0.871751,-0.8717510.983194,0.9831940.211864,0.305085-2.11864e+09,-3.05084e+091,10,011.9576,13.94920.210069,0.3024990.0212145,0.02121450.0212145,0.02121450.0151183,0.01511830.0212145,0.02121454864.33,4864.330.971229,0.9712290,00.999967,0.9999721.35964,1.517880,011.854,13.82481.43854,2.07150.0330833,0.03308330.0330833,0.03308330.0153809,0.0153809-4.34882e-06,-4.34882e-06-0.991604,-0.9916040.968008,0.9680080.406504,0.5853660.999968,0.9999741.3999,1.575850,011.9187,13.90240.399894,0.5758480.0360827,0.03608270.0360827,0.03608270.014881,0.0148810.0360827,0.0360827-0.197314,-0.1973140,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,0,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.547707,0.2908650.0480769,0.1586540.126226,0.6006421.22559,1.734380,010.5,10.20670.817308,2.635150.352112,0.6712190.355003,0.7097830.0139507,0.01120950.0837291,0.189965-0.721454,-0.5802090.4497,0.231450.21,0.765-1.00774,-0.02214221.2316,1.76310,010.48,10.1750.6396,2.094370.424018,0.6513790.4837,0.8730030.0104457,0.007414450.224363,0.396222-0.2599,-0.2483550.481003,0.2492790.191589,0.621495-0.315382,0.2759851.2167,1.716420,010.4626,10.12620.63178,2.250440.397474,0.6556580.459866,0.8417930.0110607,0.008234360.209028,0.358559-0.303821,-0.3230170.478869,0.2503350.205128,0.6153850.304066,0.5319721.2137,1.66840,010.4718,10.17440.638948,2.20550.390848,0.6446270.460201,0.8371330.0111337,0.007976190.212144,0.363828-0.33822,-0.346856,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.35366,0.250992.78671,0.1678320.765592,0.3935637.59318,1.657290,010.507,11.769223.6808,2.436260.680661,0.635620.739138,0.6848870.00997717,0.01165930.313414,0.18903-0.513901,-0.6184520.310678,0.1867773.42182,0.4690910.564971,-0.01546917.16058,1.662480,010.8836,11.822.7313,2.218180.701434,0.6933570.796202,0.820760.00815565,0.008442430.393755,0.329481-0.404812,-0.3631180.323241,0.2039242.98258,0.4076650.631019,0.592397.14753,1.649690,010.9338,11.794423.1848,2.288750.691368,0.6774470.769862,0.7880280.00874836,0.009286330.368327,0.29994-0.470293,-0.4266860.317339,0.2029414.0632,0.4498140.564495,0.9470937.23988,1.632690,011.0967,11.795522.2435,2.19240.688166,0.6713890.772862,0.7920050.00811737,0.009219910.396956,0.308316-0.417503,-0.4134070.978277,0.4815240.00273973,0.0438356-0.344372,0.8270681.00815,1.237690,09.98082,9.216440.0352486,0.9093190.0288785,0.355240.0288785,0.3682820.0152955,0.0140710.00819949,0.0781417-0.856305,-0.7347990.954559,0.4288480.0231214,0.104046-0.0115976,1.2031.01143,1.241970,09.97688,9.208090.0225868,0.8526510.0477421,0.4041080.054698,0.4336590.014675,0.01246770.0477421,0.144995-0.00214254,-0.5095590.956885,0.4333950.0219178,0.0958904-0.0111735,1.315031.01084,1.243470,09.97808,9.197260.0214374,0.8651980.0457711,0.3999490.0523647,0.4258680.0147109,0.01267160.0457711,0.13721-0.0020076,-0.5408750.954559,0.4366830.0231214,0.0953757-0.0115976,1.34561.01143,1.242480,09.97688,9.210980.0225868,0.8601110.0477421,0.3982390.054698,0.4236420.014675,0.01268460.0477421,0.136708-0.00214254,-0.541866,running
0,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00.476821,0.6086890.0586081,0.06593410.944029,0.9843651.5238,1.469430,09.14286,10.62271.93197,1.788060.44801,0.3627620.459032,0.3831980.0139586,0.01375230.0887385,0.0982607-0.776417,-0.6896090.393834,0.5169530.286792,0.3358490.826258,0.5492341.54305,1.50230,09.09434,10.66041.76091,1.63560.522565,0.4485950.613807,0.5172930.0102954,0.01086010.251605,0.241491-0.395167,-0.3216320.412289,0.5419380.258065,0.2903230.812003,0.5800311.47669,1.469420,09.11111,10.63441.7045,1.565270.509108,0.4214410.58454,0.4887080.010966,0.01148270.229406,0.215322-0.457339,-0.3758470.411164,0.5478210.252918,0.2723740.866244,0.5515661.46553,1.45990,09.10895,10.63031.70019,1.555970.512147,0.4135270.578716,0.4804770.0110039,0.01166870.227052,0.206981-0.455458,-0.3871640.145457,0.2402071.21242,0.2712420.844885,0.505536.41476,1.733620,08.95098,8.9444420.0882,2.71260.916701,0.711791.07636,0.7906370.0066419,0.009320490.440818,0.257143-0.600774,-0.4675440.0865203,0.1876154.21405,0.6354520.344283,0.04668175.79959,1.743750,09.8194,8.9498316.1542,2.462371.02437,0.7518321.26977,0.9293950.00431869,0.007003580.609636,0.375923-0.363542,-0.2186150.10428,0.2195563.81073,0.5993690.410732,0.4467555.66817,1.792580,09.89905,8.9526816.5397,2.631831.02779,0.7413981.17972,0.9064530.00606423,0.007564090.513172,0.366857-0.473884,-0.2884480.0883173,0.1868314.27273,0.6223780.385341,0.6155055.56791,1.7730,09.88811,8.9300715.8127,2.428681.00702,0.7405681.25773,0.9235480.00443251,0.00705680.602471,0.368999-0.39037,-0.2223890.829401,0.7804730.034188,0.06267811.5248,1.53941.06513,1.089770,010.1254,9.823360.246394,0.2593970.170335,0.1950060.1796,0.2120280.014349,0.01354490.0647062,0.101735-0.573775,-0.3405090.784342,0.7405970.0808383,0.104791.70152,1.446731.06827,1.093810,010.1407,9.817370.204749,0.2271240.197088,0.2152170.218961,0.2452370.0130589,0.01244930.121946,0.14569-0.226391,-0.1443630.795039,0.7389430.0679887,0.09065161.15677,0.7215631.07224,1.091580,010.1416,9.80170.217898,0.2666260.191348,0.2207840.209992,0.2479910.0134007,0.01280480.107872,0.132035-0.284742,-0.2289580.785449,0.75140.0833333,0.09226190.370669,-0.6109271.07567,1.07390,010.1369,9.818450.195543,0.2378740.195205,0.2109420.218395,0.2376810.0129937,0.01276370.124563,0.133641-0.178791,-0.224196,running
0.258774,0.1831790.815126,1.626050.102636,0.5135971.50568,2.788150,07.28571,9.911771.11164,5.366160.522777,0.8104620.775328,0.9702950.00717611,0.006968120.390784,0.447697-0.218387,-0.2946280.232023,0.1517030.865801,2.26407-0.166568,0.5243061.46015,2.838310,07.31602,10.05631.02135,3.975190.558675,0.8242360.814083,1.027980.00637733,0.005149840.417563,0.551375-0.139956,-0.1631370.333652,0.2055870.256198,1.417360.574475,0.7562621.43701,2.729340,07.34711,10.03721.61505,4.606050.567804,0.7575360.65469,0.9141710.0108564,0.008098760.231206,0.407094-0.512056,-0.327690.231957,0.1459710.887892,2.41704-0.165879,0.5588791.41155,2.768870,07.29148,10.05830.995757,3.866560.539177,0.8051470.80508,1.045680.00639465,0.00501970.418329,0.558626-0.174803,-0.1244690.550191,0.7766130.0130293,0.006514660.865064,0.9699041.21732,1.108460,09.35505,10.24760.860911,0.4273150.298911,0.1764880.302089,0.1784450.014979,0.01517860.0301741,0.0170531-0.897169,-0.9023190.494685,0.6923790.0704698,0.09395971.31298,0.3214081.22512,1.113740,09.34564,10.2550.810065,0.3510650.361895,0.2533460.3802,0.2815220.0133339,0.01272050.110672,0.13532-0.606775,-0.2965890.494976,0.6993790.0754717,0.09433961.3239,0.3136631.22326,1.109960,09.35849,10.24530.796013,0.3360630.36351,0.2485080.383291,0.2768120.0132004,0.01271090.116195,0.135693-0.584648,-0.2827330.484304,0.6876140.0784983,0.09897611.40418,0.4254711.22796,1.112870,09.33447,10.2560.809631,0.3474470.369882,0.2559490.389444,0.2857140.0131203,0.0125940.11946,0.140193-0.581496,-0.2777760.413418,0.3513520.525,0.3892860.774075,1.210192.13825,2.189270,011.175,10.11793.33009,4.361110.57731,0.6419530.683628,0.7013950.00889051,0.01013410.326113,0.267588-0.377465,-0.5112050.372218,0.3287580.781132,0.4981130.469043,1.323711.98791,2.049060,011.1811,10.12082.84266,4.106170.586814,0.6563920.727398,0.7318790.00818301,0.009065450.362829,0.31106-0.306331,-0.4576950.429905,0.3538050.534722,0.3750.544333,0.9521341.92968,2.088540,011.1875,10.08333.5829,4.520830.570911,0.6479090.653031,0.7010490.0111717,0.0104770.241466,0.250506-0.557322,-0.5650280.360325,0.3018770.91791,0.6529850.0955326,0.3628731.68071,1.98390,011.1716,10.13812.82875,3.977210.606492,0.6717830.748395,0.7533690.00756966,0.008391120.400435,0.34276-0.362217,-0.4281230.706035,0.622570.429577,0.165493-0.598314,1.419981.32825,1.217950,09.53521,10.46131.67834,0.8682180.288575,0.3218190.297566,0.3696190.0134866,0.01300850.133305,0.144822-0.795578,-0.5866830.70993,0.6416240.410448,0.164179-0.0133936,2.18911.34611,1.19140,09.5597,10.44031.7539,0.8359880.296562,0.3046640.319772,0.3497180.0126637,0.0131810.176584,0.137081-0.48888,-0.6706320.6944,0.6340370.222997,0.0871081.08338,1.26111.71019,1.280180,09.45645,10.50522.57563,1.086210.31433,0.3157840.329219,0.3471390.0130465,0.01401580.143568,0.092224-0.511298,-0.7244660.689639,0.6043170.539033,0.1821561.30174,0.413841.75145,1.28540,09.55762,10.46471.62214,0.8435480.311173,0.3339950.316035,0.385660.0122909,0.01268780.1874,0.159607-0.386325,-0.499479,running
0.376392,0.3512470.488746,1.257230.773751,0.348611.54011,1.908280,08.88103,8.755631.71896,2.306840.528585,0.5253380.642387,0.6207720.0102101,0.010350.284467,0.305066-0.467886,-0.4695380.364444,0.3320670.566667,1.243330.0716355,0.6882081.57449,1.962220,08.84667,8.811.55649,1.960570.522634,0.5520070.6549,0.6427580.00983051,0.00980760.30618,0.33235-0.387687,-0.3805930.395475,0.3498870.430818,0.701258-0.032874,0.999981.56933,1.957010,08.83333,8.814471.61059,2.4530.521714,0.5574870.597474,0.6086840.0113833,0.01087590.231495,0.270889-0.501873,-0.4519980.352865,0.3344670.594502,1.16838-0.414423,0.5921811.60739,1.910070,08.86254,8.8111.54124,2.02270.539588,0.555570.662604,0.644860.0095413,0.009900730.316901,0.326976-0.382508,-0.3790730.55248,10.196078,0-0.741411,01.15763,10,010.3529,100.385236,00.326543,-4.34882e-060.38385,-4.34882e-060.0104549,0.01538090.214931,-4.34882e-06-0.102267,-00.498542,0.9600170.285714,0-1.67457,0.9999291.19075,1.079970,010.2857,9.918370.367347,0.3198670.340041,0.04325720.420909,0.04325720.00900331,0.01538090.259816,-4.34882e-06-0.204966,-0.9954380.615505,10.129032,0-0.430733,01.13528,10,010.2903,100.431842,00.320049,-4.34882e-060.35353,-4.34882e-060.0118689,0.01538090.166996,-4.34882e-06-0.504648,-00.474875,10.255319,00.237833,0.979831.1675,10,010.4255,100.414667,9.09495e-130.361646,-4.29705e-060.4385,-4.29705e-060.00943926,0.01538090.246716,-4.29705e-06-0.0492057,-00.432618,0.4980080.0509804,0.06666671.17919,1.154331.65646,1.940010,010.8431,12.47452.52441,3.668960.471275,0.3539230.478932,0.3571710.0138689,0.0144240.0874547,0.0695767-0.798616,-0.8334290.385938,0.4534030.183333,0.2708331.57498,1.578241.67389,1.958320,010.85,12.47922.3775,3.45790.53603,0.4129350.569759,0.4163860.0109326,0.0129530.207056,0.14491-0.56141,-0.6454050.40317,0.4736330.14786,0.1906611.38202,1.414791.65182,1.947390,010.8716,12.50192.37651,3.518480.520412,0.3909970.548012,0.394220.0114434,0.01353040.181952,0.118028-0.607487,-0.7049570.418915,0.4900570.116183,0.1161831.17908,1.24631.64868,1.943340,010.8631,12.49792.44183,3.602690.500564,0.3659560.526403,0.3693930.012172,0.01412510.156011,0.0871015-0.665582,-0.7849330.453989,0.8933930.213158,0.09473681.11072,-0.1634791.59404,1.156070,08.50263,10.14211.86578,0.4219110.438025,0.1179240.450776,0.1275150.0132827,0.01441830.135209,0.0695996-0.666224,-0.4037860.408307,0.8726680.387812,0.1689751.29057,-0.3198781.591,1.16160,08.47645,10.14681.73421,0.3690270.487511,0.1340920.514651,0.1471690.0114523,0.01380590.228039,0.102709-0.505655,-0.2139740.420997,0.8641280.268421,0.1210531.08458,0.7671371.59099,1.158250,08.46842,10.17892.15427,0.5206090.469057,0.144270.493953,0.1603730.0125017,0.01410750.17705,0.0879026-0.617434,-0.3746410.417976,0.8829350.371191,0.1606650.582423,1.840161.43784,1.102190,08.47645,10.1441.75083,0.3726030.477044,0.1212680.510379,0.1374190.0118537,0.01405050.212007,0.0860387-0.532395,-0.298624,running
0.309767,0.2791770.196296,0.6481480.399399,0.8616941.43167,2.633690,09.87778,8.625931.52951,6.034140.578263,0.6740140.646314,0.731790.0110654,0.01005460.210669,0.271358-0.485215,-0.4770090.292568,0.2729150.280632,1.272730.15331,0.9595531.40148,2.564120,09.79842,8.743081.33091,4.546640.592465,0.6759540.687821,0.7458420.00968537,0.008189980.260966,0.358127-0.349271,-0.3948740.32191,0.3284570.197183,0.9225350.494894,0.9737541.40433,2.610840,09.76056,8.809861.43563,4.830040.56657,0.6314210.637273,0.6726610.0110139,0.01042580.211902,0.274749-0.468605,-0.5651840.291573,0.2670650.27027,1.266410.685547,0.8487331.4175,2.761330,09.83012,8.671811.41515,4.907740.594278,0.6810470.681735,0.7615750.01001,0.00816710.249536,0.359384-0.407758,-0.3902170.474669,0.2887680.161905,0.3015870.486257,1.32311.28426,1.589470,09.7746,10.60.961895,1.846350.436058,0.5984680.504807,0.6821950.012399,0.01087720.167231,0.237953-0.519026,-0.4685170.411663,0.2608790.284746,0.4440681.04537,1.369871.29858,1.604840,09.81695,10.60680.793611,1.730120.48919,0.6253490.588542,0.7322380.00982427,0.009601990.260452,0.289918-0.229943,-0.36710.426689,0.284470.23127,0.2345281.26728,0.8598021.29244,1.580930,09.82085,10.57980.85064,2.00910.487951,0.6158950.565481,0.6917210.0104564,0.0109050.233209,0.22437-0.301182,-0.4812590.406636,0.2719010.272109,0.3197281.40306,0.02497931.28688,1.491880,09.81633,10.61220.823407,1.781620.496936,0.6027380.589868,0.7006370.00989089,0.01033560.255456,0.257334-0.24819,-0.4497230.497576,0.4634070.210526,0.2789470.954033,0.8994751.80179,1.916420,010.9842,12.92113.07953,3.34640.473293,0.5139090.530286,0.5772130.0123126,0.01144470.177727,0.219388-0.611426,-0.5784730.446275,0.4192490.897507,0.6343490.982609,1.271231.79746,1.949720,011.1856,13.00551.80766,2.614930.503048,0.5358170.607184,0.64660.00931531,0.009582440.322682,0.319299-0.313585,-0.3188610.46126,0.4360250.968421,0.5815790.858539,1.255611.83723,1.916180,011.2053,13.02371.82102,2.586280.490699,0.5160980.594231,0.6237760.009436,0.01028040.327143,0.287573-0.341674,-0.3584950.456772,0.4297160.855956,0.6925210.82211,1.152081.84095,1.928810,011.1773,13.00831.95195,2.545640.499868,0.5196290.601641,0.6347710.0095985,0.009743580.317628,0.315001-0.363314,-0.3445580.363432,0.5689940.107692,0.06153852.19162,1.842931.36148,1.218990,010.8923,11.47691.37302,0.8033140.494154,0.344410.494154,0.344410.0123779,0.01357610.148374,0.100391-0.716532,-0.6881340.351001,0.5362340.239669,0.1322313.01136,3.275391.36978,1.228810,010.9835,11.52071.02452,0.6297380.492481,0.3665480.521843,0.3665480.0104802,0.0117950.235592,0.16963-0.511843,-0.4788430.344877,0.5300760.226277,0.1240881.66292,2.206541.37434,1.235920,010.927,11.49641.03117,0.6879430.49158,0.3727140.553567,0.3965040.0106423,0.01198430.228429,0.162848-0.422396,-0.4224340.322368,0.5623680.256,0.1040.301546,1.183011.37798,1.21850,010.992,11.5280.999936,0.6812160.516263,0.3521190.57272,0.3784470.00975686,0.01246890.250349,0.144952-0.386265,-0.460947,running
